date,product_id,sku,transaction_type,quantity_change,stock_level_after,optimal_stock_level,days_of_supply,inventory_value,supplier,cost_per_unit,lost_sales,stockout_reason
2026-01-08,29,CLO00029,daily_snapshot,0,39,69.0,33.90196078431372,1186.38,,,,
2026-01-09,29,CLO00029,daily_snapshot,0,39,69.0,33.90196078431372,1186.38,,,,
2026-01-10,29,CLO00029,daily_snapshot,0,39,69.0,33.90196078431372,1186.38,,,,
2026-01-11,29,CLO00029,daily_snapshot,-1,38,69.0,33.032679738562095,1155.96,,,,
2026-01-12,29,CLO00029,daily_snapshot,0,38,69.0,33.032679738562095,1155.96,,,,
2026-01-13,29,CLO00029,daily_snapshot,-2,36,69.0,31.294117647058822,1095.1200000000001,,,,
2026-01-14,29,CLO00029,daily_snapshot,0,36,69.0,31.294117647058822,1095.1200000000001,,,,
2026-01-15,29,CLO00029,daily_snapshot,0,36,69.0,31.294117647058822,1095.1200000000001,,,,
2026-01-16,29,CLO00029,daily_snapshot,0,36,69.0,31.294117647058822,1095.1200000000001,,,,
2026-01-17,29,CLO00029,daily_snapshot,-7,29,69.0,25.209150326797385,882.1800000000001,,,,
2026-01-18,29,CLO00029,daily_snapshot,-1,28,69.0,24.33986928104575,851.76,,,,
2026-01-19,29,CLO00029,daily_snapshot,0,28,69.0,24.33986928104575,851.76,,,,
2026-01-20,29,CLO00029,daily_snapshot,0,28,69.0,24.33986928104575,851.76,,,,
2026-01-21,29,CLO00029,daily_snapshot,0,28,69.0,24.33986928104575,851.76,,,,
2026-01-22,29,CLO00029,daily_snapshot,0,28,69.0,24.33986928104575,851.76,,,,
2026-01-23,29,CLO00029,daily_snapshot,-3,25,69.0,21.73202614379085,760.5,,,,
2026-01-24,29,CLO00029,daily_snapshot,0,25,69.0,21.73202614379085,760.5,,,,
2026-01-25,29,CLO00029,daily_snapshot,0,25,69.0,21.73202614379085,760.5,,,,
2026-01-26,29,CLO00029,daily_snapshot,-1,24,69.0,20.862745098039216,730.08,,,,
2026-01-27,29,CLO00029,daily_snapshot,0,24,69.0,20.862745098039216,730.08,,,,
2026-01-28,29,CLO00029,daily_snapshot,-2,22,69.0,19.124183006535947,669.24,,,,
2026-01-29,29,CLO00029,daily_snapshot,0,22,69.0,19.124183006535947,669.24,,,,
2026-01-30,29,CLO00029,daily_snapshot,0,22,69.0,19.124183006535947,669.24,,,,
2026-01-31,29,CLO00029,daily_snapshot,0,22,69.0,19.124183006535947,669.24,,,,
2026-02-01,29,CLO00029,daily_snapshot,-4,18,69.0,15.647058823529411,547.5600000000001,,,,
2026-02-02,29,CLO00029,restock,76,94,,,,ValueMart Distributors,30.42,,
2026-02-02,29,CLO00029,daily_snapshot,0,94,69.0,81.7124183006536,2859.48,,,,
2026-02-03,29,CLO00029,daily_snapshot,0,94,69.0,81.7124183006536,2859.48,,,,
2026-02-04,29,CLO00029,daily_snapshot,-1,93,69.0,80.84313725490196,2829.06,,,,
2026-02-05,29,CLO00029,daily_snapshot,0,93,69.0,80.84313725490196,2829.06,,,,
2026-02-06,29,CLO00029,daily_snapshot,0,93,69.0,80.84313725490196,2829.06,,,,
2026-02-07,29,CLO00029,daily_snapshot,0,93,69.0,80.84313725490196,2829.06,,,,
2026-02-08,29,CLO00029,daily_snapshot,-4,89,69.0,77.36601307189542,2707.38,,,,
2026-02-09,29,CLO00029,daily_snapshot,0,89,69.0,77.36601307189542,2707.38,,,,
2026-02-10,29,CLO00029,daily_snapshot,0,89,69.0,77.36601307189542,2707.38,,,,
2026-02-11,29,CLO00029,daily_snapshot,-3,86,69.0,74.75816993464052,2616.1200000000003,,,,
2026-02-12,29,CLO00029,daily_snapshot,0,86,69.0,74.75816993464052,2616.1200000000003,,,,
2026-02-13,29,CLO00029,daily_snapshot,0,86,69.0,74.75816993464052,2616.1200000000003,,,,
2025-11-16,30,FOO00030,daily_snapshot,-1,41,34.0,36.08,600.65,,,,
2025-11-17,30,FOO00030,daily_snapshot,0,41,34.0,36.08,600.65,,,,
2025-11-18,30,FOO00030,daily_snapshot,-6,35,34.0,30.799999999999997,512.75,,,,
2025-11-19,30,FOO00030,daily_snapshot,-1,34,34.0,29.919999999999998,498.1,,,,
2025-11-20,30,FOO00030,daily_snapshot,-3,31,34.0,27.279999999999998,454.15000000000003,,,,
2025-11-21,30,FOO00030,daily_snapshot,-1,30,34.0,26.4,439.5,,,,
2025-11-22,30,FOO00030,daily_snapshot,-2,28,34.0,24.639999999999997,410.2,,,,
2025-11-23,30,FOO00030,daily_snapshot,-3,25,34.0,21.999999999999996,366.25,,,,
2025-11-24,30,FOO00030,daily_snapshot,-1,24,34.0,21.119999999999997,351.6,,,,
2025-11-25,30,FOO00030,daily_snapshot,0,24,34.0,21.119999999999997,351.6,,,,
2025-11-26,30,FOO00030,daily_snapshot,-12,12,34.0,10.559999999999999,175.8,,,,
2025-11-27,30,FOO00030,daily_snapshot,0,12,34.0,10.559999999999999,175.8,,,,
2025-11-28,30,FOO00030,daily_snapshot,0,12,34.0,10.559999999999999,175.8,,,,
2025-11-29,30,FOO00030,daily_snapshot,0,12,34.0,10.559999999999999,175.8,,,,
2025-11-30,30,FOO00030,daily_snapshot,0,12,34.0,10.559999999999999,175.8,,,,
2025-12-01,30,FOO00030,daily_snapshot,-1,11,34.0,9.68,161.15,,,,
2025-12-02,30,FOO00030,daily_snapshot,0,11,34.0,9.68,161.15,,,,
2025-12-03,30,FOO00030,daily_snapshot,-3,8,34.0,7.039999999999999,117.2,,,,
2025-12-04,30,FOO00030,restock,27,35,,,,Global Supplies Inc,14.65,,
2025-12-04,30,FOO00030,daily_snapshot,0,35,34.0,30.799999999999997,512.75,,,,
2025-12-05,30,FOO00030,daily_snapshot,0,35,34.0,30.799999999999997,512.75,,,,
2025-12-06,30,FOO00030,daily_snapshot,0,35,34.0,30.799999999999997,512.75,,,,
2025-12-07,30,FOO00030,daily_snapshot,0,35,34.0,30.799999999999997,512.75,,,,
2025-12-08,30,FOO00030,daily_snapshot,-1,34,34.0,29.919999999999998,498.1,,,,
2025-12-09,30,FOO00030,daily_snapshot,0,34,34.0,29.919999999999998,498.1,,,,
2025-12-10,30,FOO00030,daily_snapshot,0,34,34.0,29.919999999999998,498.1,,,,
2025-12-11,30,FOO00030,daily_snapshot,-4,30,34.0,26.4,439.5,,,,
2025-12-12,30,FOO00030,daily_snapshot,-5,25,34.0,21.999999999999996,366.25,,,,
2025-12-13,30,FOO00030,daily_snapshot,-12,13,34.0,11.44,190.45000000000002,,,,
2025-12-14,30,FOO00030,daily_snapshot,0,13,34.0,11.44,190.45000000000002,,,,
2025-12-15,30,FOO00030,daily_snapshot,0,13,34.0,11.44,190.45000000000002,,,,
2025-12-16,30,FOO00030,daily_snapshot,-6,7,34.0,6.159999999999999,102.55,,,,
2025-12-17,30,FOO00030,restock,29,36,,,,Global Supplies Inc,14.65,,
2025-12-17,30,FOO00030,daily_snapshot,-1,35,34.0,30.799999999999997,512.75,,,,
2025-12-18,30,FOO00030,daily_snapshot,-4,31,34.0,27.279999999999998,454.15000000000003,,,,
2025-12-19,30,FOO00030,daily_snapshot,-11,20,34.0,17.599999999999998,293.0,,,,
2025-12-20,30,FOO00030,daily_snapshot,0,20,34.0,17.599999999999998,293.0,,,,
2025-12-21,30,FOO00030,daily_snapshot,0,20,34.0,17.599999999999998,293.0,,,,
2025-12-22,30,FOO00030,daily_snapshot,-5,15,34.0,13.2,219.75,,,,
2025-12-23,30,FOO00030,daily_snapshot,-2,13,34.0,11.44,190.45000000000002,,,,
2025-12-24,30,FOO00030,daily_snapshot,0,13,34.0,11.44,190.45000000000002,,,,
2025-12-25,30,FOO00030,daily_snapshot,0,13,34.0,11.44,190.45000000000002,,,,
2025-12-26,30,FOO00030,daily_snapshot,0,13,34.0,11.44,190.45000000000002,,,,
2025-12-27,30,FOO00030,daily_snapshot,-7,6,34.0,5.279999999999999,87.9,,,,
2025-12-28,30,FOO00030,restock,32,38,,,,Global Supplies Inc,14.65,,
2025-12-28,30,FOO00030,daily_snapshot,0,38,34.0,33.44,556.7,,,,
2025-12-29,30,FOO00030,daily_snapshot,-5,33,34.0,29.04,483.45,,,,
2025-12-30,30,FOO00030,daily_snapshot,-3,30,34.0,26.4,439.5,,,,
2025-12-31,30,FOO00030,daily_snapshot,0,30,34.0,26.4,439.5,,,,
2026-01-01,30,FOO00030,daily_snapshot,0,30,34.0,26.4,439.5,,,,
2026-01-02,30,FOO00030,daily_snapshot,-1,29,34.0,25.519999999999996,424.85,,,,
2026-01-03,30,FOO00030,daily_snapshot,0,29,34.0,25.519999999999996,424.85,,,,
2026-01-04,30,FOO00030,daily_snapshot,-7,22,34.0,19.36,322.3,,,,
2026-01-05,30,FOO00030,daily_snapshot,0,22,34.0,19.36,322.3,,,,
2026-01-06,30,FOO00030,daily_snapshot,-2,20,34.0,17.599999999999998,293.0,,,,
2026-01-07,30,FOO00030,daily_snapshot,-1,19,34.0,16.72,278.35,,,,
2026-01-08,30,FOO00030,daily_snapshot,-2,17,34.0,14.959999999999999,249.05,,,,
2026-01-09,30,FOO00030,daily_snapshot,-1,16,34.0,14.079999999999998,234.4,,,,
2026-01-10,30,FOO00030,daily_snapshot,-1,15,34.0,13.2,219.75,,,,
2026-01-11,30,FOO00030,daily_snapshot,-2,13,34.0,11.44,190.45000000000002,,,,
2026-01-12,30,FOO00030,daily_snapshot,-3,10,34.0,8.799999999999999,146.5,,,,
2026-01-13,30,FOO00030,restock,28,38,,,,Global Supplies Inc,14.65,,
2026-01-13,30,FOO00030,daily_snapshot,0,38,34.0,33.44,556.7,,,,
2026-01-14,30,FOO00030,daily_snapshot,-1,37,34.0,32.559999999999995,542.0500000000001,,,,
2026-01-15,30,FOO00030,daily_snapshot,-2,35,34.0,30.799999999999997,512.75,,,,
2026-01-16,30,FOO00030,daily_snapshot,0,35,34.0,30.799999999999997,512.75,,,,
2026-01-17,30,FOO00030,daily_snapshot,0,35,34.0,30.799999999999997,512.75,,,,
2026-01-18,30,FOO00030,daily_snapshot,-4,31,34.0,27.279999999999998,454.15000000000003,,,,
2026-01-19,30,FOO00030,daily_snapshot,0,31,34.0,27.279999999999998,454.15000000000003,,,,
2026-01-20,30,FOO00030,daily_snapshot,-2,29,34.0,25.519999999999996,424.85,,,,
2026-01-21,30,FOO00030,daily_snapshot,0,29,34.0,25.519999999999996,424.85,,,,
2026-01-22,30,FOO00030,daily_snapshot,-1,28,34.0,24.639999999999997,410.2,,,,
2026-01-23,30,FOO00030,daily_snapshot,0,28,34.0,24.639999999999997,410.2,,,,
2026-01-24,30,FOO00030,daily_snapshot,-10,18,34.0,15.839999999999998,263.7,,,,
2026-01-25,30,FOO00030,daily_snapshot,0,18,34.0,15.839999999999998,263.7,,,,
2026-01-26,30,FOO00030,daily_snapshot,0,18,34.0,15.839999999999998,263.7,,,,
2026-01-27,30,FOO00030,daily_snapshot,-6,12,34.0,10.559999999999999,175.8,,,,
2026-01-28,30,FOO00030,daily_snapshot,0,12,34.0,10.559999999999999,175.8,,,,
2026-01-29,30,FOO00030,daily_snapshot,0,12,34.0,10.559999999999999,175.8,,,,
2026-01-30,30,FOO00030,daily_snapshot,0,12,34.0,10.559999999999999,175.8,,,,
2026-01-31,30,FOO00030,daily_snapshot,-4,8,34.0,7.039999999999999,117.2,,,,
2026-02-01,30,FOO00030,restock,39,47,,,,Global Supplies Inc,14.65,,
2026-02-01,30,FOO00030,daily_snapshot,0,47,34.0,41.36,688.5500000000001,,,,
2026-02-02,30,FOO00030,daily_snapshot,0,47,34.0,41.36,688.5500000000001,,,,
2026-02-03,30,FOO00030,daily_snapshot,0,47,34.0,41.36,688.5500000000001,,,,
2026-02-04,30,FOO00030,daily_snapshot,0,47,34.0,41.36,688.5500000000001,,,,
2026-02-05,30,FOO00030,daily_snapshot,0,47,34.0,41.36,688.5500000000001,,,,
2026-02-06,30,FOO00030,daily_snapshot,0,47,34.0,41.36,688.5500000000001,,,,
2026-02-07,30,FOO00030,daily_snapshot,-6,41,34.0,36.08,600.65,,,,
2026-02-08,30,FOO00030,daily_snapshot,-15,26,34.0,22.88,380.90000000000003,,,,
2026-02-09,30,FOO00030,daily_snapshot,0,26,34.0,22.88,380.90000000000003,,,,
2026-02-10,30,FOO00030,daily_snapshot,0,26,34.0,22.88,380.90000000000003,,,,
2026-02-11,30,FOO00030,daily_snapshot,-2,24,34.0,21.119999999999997,351.6,,,,
2026-02-12,30,FOO00030,daily_snapshot,0,24,34.0,21.119999999999997,351.6,,,,
2026-02-13,30,FOO00030,daily_snapshot,-2,22,34.0,19.36,322.3,,,,
2025-11-16,31,ELE00031,daily_snapshot,-10,128,105.0,111.09433962264151,18923.52,,,,
2025-11-17,31,ELE00031,daily_snapshot,0,128,105.0,111.09433962264151,18923.52,,,,
2025-11-18,31,ELE00031,daily_snapshot,0,128,105.0,111.09433962264151,18923.52,,,,
2025-11-19,31,ELE00031,daily_snapshot,-3,125,105.0,108.49056603773585,18480.0,,,,
2025-11-20,31,ELE00031,daily_snapshot,0,125,105.0,108.49056603773585,18480.0,,,,
2025-11-21,31,ELE00031,daily_snapshot,0,125,105.0,108.49056603773585,18480.0,,,,
2025-11-22,31,ELE00031,daily_snapshot,0,125,105.0,108.49056603773585,18480.0,,,,
2025-11-23,31,ELE00031,daily_snapshot,0,125,105.0,108.49056603773585,18480.0,,,,
2025-11-24,31,ELE00031,daily_snapshot,0,125,105.0,108.49056603773585,18480.0,,,,
2025-11-25,31,ELE00031,daily_snapshot,-3,122,105.0,105.88679245283019,18036.48,,,,
2025-11-26,31,ELE00031,daily_snapshot,0,122,105.0,105.88679245283019,18036.48,,,,
2025-11-27,31,ELE00031,daily_snapshot,0,122,105.0,105.88679245283019,18036.48,,,,
2025-11-28,31,ELE00031,daily_snapshot,0,122,105.0,105.88679245283019,18036.48,,,,
2025-11-29,31,ELE00031,daily_snapshot,-16,106,105.0,92.0,15671.04,,,,
2025-11-30,31,ELE00031,daily_snapshot,-2,104,105.0,90.26415094339623,15375.36,,,,
2025-12-01,31,ELE00031,daily_snapshot,0,104,105.0,90.26415094339623,15375.36,,,,
2025-12-02,31,ELE00031,daily_snapshot,0,104,105.0,90.26415094339623,15375.36,,,,
2025-12-03,31,ELE00031,daily_snapshot,-2,102,105.0,88.52830188679245,15079.68,,,,
2025-12-04,31,ELE00031,daily_snapshot,0,102,105.0,88.52830188679245,15079.68,,,,
2025-12-05,31,ELE00031,daily_snapshot,-2,100,105.0,86.79245283018868,14784.0,,,,
2025-12-06,31,ELE00031,daily_snapshot,0,100,105.0,86.79245283018868,14784.0,,,,
2025-12-07,31,ELE00031,daily_snapshot,0,100,105.0,86.79245283018868,14784.0,,,,
2025-12-08,31,ELE00031,daily_snapshot,0,100,105.0,86.79245283018868,14784.0,,,,
2025-12-09,31,ELE00031,daily_snapshot,0,100,105.0,86.79245283018868,14784.0,,,,
2025-12-10,31,ELE00031,daily_snapshot,0,100,105.0,86.79245283018868,14784.0,,,,
2025-12-11,31,ELE00031,daily_snapshot,0,100,105.0,86.79245283018868,14784.0,,,,
2025-12-12,31,ELE00031,daily_snapshot,-13,87,105.0,75.50943396226415,12862.08,,,,
2025-12-13,31,ELE00031,daily_snapshot,-15,72,105.0,62.490566037735846,10644.48,,,,
2025-12-14,31,ELE00031,daily_snapshot,-1,71,105.0,61.62264150943396,10496.64,,,,
2025-12-15,31,ELE00031,daily_snapshot,0,71,105.0,61.62264150943396,10496.64,,,,
2025-12-16,31,ELE00031,daily_snapshot,0,71,105.0,61.62264150943396,10496.64,,,,
2025-12-17,31,ELE00031,daily_snapshot,0,71,105.0,61.62264150943396,10496.64,,,,
2025-12-18,31,ELE00031,daily_snapshot,0,71,105.0,61.62264150943396,10496.64,,,,
2025-12-19,31,ELE00031,daily_snapshot,0,71,105.0,61.62264150943396,10496.64,,,,
2025-12-20,31,ELE00031,daily_snapshot,-7,64,105.0,55.54716981132076,9461.76,,,,
2025-12-21,31,ELE00031,daily_snapshot,0,64,105.0,55.54716981132076,9461.76,,,,
2025-12-22,31,ELE00031,daily_snapshot,-4,60,105.0,52.075471698113205,8870.4,,,,
2025-12-23,31,ELE00031,daily_snapshot,-3,57,105.0,49.471698113207545,8426.880000000001,,,,
2025-12-24,31,ELE00031,daily_snapshot,-14,43,105.0,37.320754716981135,6357.12,,,,
2025-12-25,31,ELE00031,daily_snapshot,-4,39,105.0,33.84905660377358,5765.76,,,,
2025-12-26,31,ELE00031,daily_snapshot,0,39,105.0,33.84905660377358,5765.76,,,,
2025-12-27,31,ELE00031,daily_snapshot,0,39,105.0,33.84905660377358,5765.76,,,,
2025-12-28,31,ELE00031,daily_snapshot,-7,32,105.0,27.77358490566038,4730.88,,,,
2025-12-29,31,ELE00031,daily_snapshot,0,32,105.0,27.77358490566038,4730.88,,,,
2025-12-30,31,ELE00031,daily_snapshot,-1,31,105.0,26.90566037735849,4583.04,,,,
2025-12-31,31,ELE00031,restock,93,124,,,,Global Supplies Inc,147.84,,
2025-12-31,31,ELE00031,daily_snapshot,-1,123,105.0,106.75471698113208,18184.32,,,,
2026-01-01,31,ELE00031,daily_snapshot,0,123,105.0,106.75471698113208,18184.32,,,,
2026-01-02,31,ELE00031,daily_snapshot,0,123,105.0,106.75471698113208,18184.32,,,,
2026-01-03,31,ELE00031,daily_snapshot,0,123,105.0,106.75471698113208,18184.32,,,,
2026-01-04,31,ELE00031,daily_snapshot,0,123,105.0,106.75471698113208,18184.32,,,,
2026-01-05,31,ELE00031,daily_snapshot,0,123,105.0,106.75471698113208,18184.32,,,,
2026-01-06,31,ELE00031,daily_snapshot,-5,118,105.0,102.41509433962264,17445.12,,,,
2026-01-07,31,ELE00031,daily_snapshot,-4,114,105.0,98.94339622641509,16853.760000000002,,,,
2026-01-08,31,ELE00031,daily_snapshot,-1,113,105.0,98.0754716981132,16705.920000000002,,,,
2026-01-09,31,ELE00031,daily_snapshot,0,113,105.0,98.0754716981132,16705.920000000002,,,,
2026-01-10,31,ELE00031,daily_snapshot,0,113,105.0,98.0754716981132,16705.920000000002,,,,
2026-01-11,31,ELE00031,daily_snapshot,0,113,105.0,98.0754716981132,16705.920000000002,,,,
2026-01-12,31,ELE00031,daily_snapshot,-5,108,105.0,93.73584905660377,15966.720000000001,,,,
2026-01-13,31,ELE00031,daily_snapshot,0,108,105.0,93.73584905660377,15966.720000000001,,,,
2026-01-14,31,ELE00031,daily_snapshot,0,108,105.0,93.73584905660377,15966.720000000001,,,,
2026-01-15,31,ELE00031,daily_snapshot,-1,107,105.0,92.86792452830188,15818.880000000001,,,,
2026-01-16,31,ELE00031,daily_snapshot,0,107,105.0,92.86792452830188,15818.880000000001,,,,
2026-01-17,31,ELE00031,daily_snapshot,0,107,105.0,92.86792452830188,15818.880000000001,,,,
2026-01-18,31,ELE00031,daily_snapshot,0,107,105.0,92.86792452830188,15818.880000000001,,,,
2026-01-19,31,ELE00031,daily_snapshot,-3,104,105.0,90.26415094339623,15375.36,,,,
2026-01-20,31,ELE00031,daily_snapshot,0,104,105.0,90.26415094339623,15375.36,,,,
2026-01-21,31,ELE00031,daily_snapshot,0,104,105.0,90.26415094339623,15375.36,,,,
2026-01-22,31,ELE00031,daily_snapshot,-1,103,105.0,89.39622641509433,15227.52,,,,
2026-01-23,31,ELE00031,daily_snapshot,-1,102,105.0,88.52830188679245,15079.68,,,,
2026-01-24,31,ELE00031,daily_snapshot,0,102,105.0,88.52830188679245,15079.68,,,,
2026-01-25,31,ELE00031,daily_snapshot,-2,100,105.0,86.79245283018868,14784.0,,,,
2026-01-26,31,ELE00031,daily_snapshot,0,100,105.0,86.79245283018868,14784.0,,,,
2026-01-27,31,ELE00031,daily_snapshot,0,100,105.0,86.79245283018868,14784.0,,,,
2026-01-28,31,ELE00031,daily_snapshot,0,100,105.0,86.79245283018868,14784.0,,,,
2026-01-29,31,ELE00031,daily_snapshot,-2,98,105.0,85.05660377358491,14488.32,,,,
2026-01-30,31,ELE00031,daily_snapshot,-2,96,105.0,83.32075471698113,14192.64,,,,
2026-01-31,31,ELE00031,daily_snapshot,0,96,105.0,83.32075471698113,14192.64,,,,
2026-02-01,31,ELE00031,daily_snapshot,-7,89,105.0,77.24528301886792,13157.76,,,,
2026-02-02,31,ELE00031,daily_snapshot,0,89,105.0,77.24528301886792,13157.76,,,,
2026-02-03,31,ELE00031,daily_snapshot,0,89,105.0,77.24528301886792,13157.76,,,,
2026-02-04,31,ELE00031,daily_snapshot,-1,88,105.0,76.37735849056604,13009.92,,,,
2026-02-05,31,ELE00031,daily_snapshot,0,88,105.0,76.37735849056604,13009.92,,,,
2026-02-06,31,ELE00031,daily_snapshot,0,88,105.0,76.37735849056604,13009.92,,,,
2026-02-07,31,ELE00031,daily_snapshot,0,88,105.0,76.37735849056604,13009.92,,,,
2026-02-08,31,ELE00031,daily_snapshot,0,88,105.0,76.37735849056604,13009.92,,,,
2026-02-09,31,ELE00031,daily_snapshot,-13,75,105.0,65.09433962264151,11088.0,,,,
2026-02-10,31,ELE00031,daily_snapshot,0,75,105.0,65.09433962264151,11088.0,,,,
2026-02-11,31,ELE00031,daily_snapshot,0,75,105.0,65.09433962264151,11088.0,,,,
2026-02-12,31,ELE00031,daily_snapshot,0,75,105.0,65.09433962264151,11088.0,,,,
2026-02-13,31,ELE00031,daily_snapshot,-3,72,105.0,62.490566037735846,10644.48,,,,
2025-11-16,32,SPO00032,daily_snapshot,0,66,79.0,60.55670103092783,1646.7,,,,
2025-11-17,32,SPO00032,daily_snapshot,0,66,79.0,60.55670103092783,1646.7,,,,
2025-11-18,32,SPO00032,daily_snapshot,0,66,79.0,60.55670103092783,1646.7,,,,
2025-11-19,32,SPO00032,daily_snapshot,0,66,79.0,60.55670103092783,1646.7,,,,
2025-11-20,32,SPO00032,daily_snapshot,0,66,79.0,60.55670103092783,1646.7,,,,
2025-11-21,32,SPO00032,daily_snapshot,-1,65,79.0,59.63917525773196,1621.75,,,,
2025-11-22,32,SPO00032,daily_snapshot,-2,63,79.0,57.8041237113402,1571.85,,,,
2025-11-23,32,SPO00032,daily_snapshot,0,63,79.0,57.8041237113402,1571.85,,,,
2025-11-24,32,SPO00032,daily_snapshot,0,63,79.0,57.8041237113402,1571.85,,,,
2025-11-25,32,SPO00032,daily_snapshot,0,63,79.0,57.8041237113402,1571.85,,,,
2025-11-26,32,SPO00032,daily_snapshot,-5,58,79.0,53.21649484536083,1447.1,,,,
2025-11-27,32,SPO00032,daily_snapshot,0,58,79.0,53.21649484536083,1447.1,,,,
2025-11-28,32,SPO00032,daily_snapshot,0,58,79.0,53.21649484536083,1447.1,,,,
2025-11-29,32,SPO00032,daily_snapshot,0,58,79.0,53.21649484536083,1447.1,,,,
2025-11-30,32,SPO00032,daily_snapshot,-2,56,79.0,51.381443298969074,1397.2,,,,
2025-12-01,32,SPO00032,daily_snapshot,-4,52,79.0,47.71134020618557,1297.3999999999999,,,,
2025-12-02,32,SPO00032,daily_snapshot,0,52,79.0,47.71134020618557,1297.3999999999999,,,,
2025-12-03,32,SPO00032,daily_snapshot,-2,50,79.0,45.876288659793815,1247.5,,,,
2025-12-04,32,SPO00032,daily_snapshot,0,50,79.0,45.876288659793815,1247.5,,,,
2025-12-05,32,SPO00032,daily_snapshot,0,50,79.0,45.876288659793815,1247.5,,,,
2025-12-06,32,SPO00032,daily_snapshot,0,50,79.0,45.876288659793815,1247.5,,,,
2025-12-07,32,SPO00032,daily_snapshot,-3,47,79.0,43.123711340206185,1172.6499999999999,,,,
2025-12-08,32,SPO00032,daily_snapshot,0,47,79.0,43.123711340206185,1172.6499999999999,,,,
2025-12-09,32,SPO00032,daily_snapshot,0,47,79.0,43.123711340206185,1172.6499999999999,,,,
2025-12-10,32,SPO00032,daily_snapshot,-1,46,79.0,42.20618556701031,1147.7,,,,
2025-12-11,32,SPO00032,daily_snapshot,-1,45,79.0,41.28865979381443,1122.75,,,,
2025-12-12,32,SPO00032,daily_snapshot,0,45,79.0,41.28865979381443,1122.75,,,,
2025-12-13,32,SPO00032,daily_snapshot,-2,43,79.0,39.45360824742268,1072.85,,,,
2025-12-14,32,SPO00032,daily_snapshot,0,43,79.0,39.45360824742268,1072.85,,,,
2025-12-15,32,SPO00032,daily_snapshot,-4,39,79.0,35.78350515463917,973.05,,,,
2025-12-16,32,SPO00032,daily_snapshot,0,39,79.0,35.78350515463917,973.05,,,,
2025-12-17,32,SPO00032,daily_snapshot,0,39,79.0,35.78350515463917,973.05,,,,
2025-12-18,32,SPO00032,daily_snapshot,-1,38,79.0,34.865979381443296,948.1,,,,
2025-12-19,32,SPO00032,daily_snapshot,-2,36,79.0,33.03092783505155,898.1999999999999,,,,
2025-12-20,32,SPO00032,daily_snapshot,-3,33,79.0,30.278350515463917,823.35,,,,
2025-12-21,32,SPO00032,daily_snapshot,0,33,79.0,30.278350515463917,823.35,,,,
2025-12-22,32,SPO00032,daily_snapshot,0,33,79.0,30.278350515463917,823.35,,,,
2025-12-23,32,SPO00032,daily_snapshot,0,33,79.0,30.278350515463917,823.35,,,,
2025-12-24,32,SPO00032,daily_snapshot,0,33,79.0,30.278350515463917,823.35,,,,
2025-12-25,32,SPO00032,daily_snapshot,0,33,79.0,30.278350515463917,823.35,,,,
2025-12-26,32,SPO00032,daily_snapshot,0,33,79.0,30.278350515463917,823.35,,,,
2025-12-27,32,SPO00032,daily_snapshot,0,33,79.0,30.278350515463917,823.35,,,,
2025-12-28,32,SPO00032,daily_snapshot,-5,28,79.0,25.690721649484537,698.6,,,,
2025-12-29,32,SPO00032,daily_snapshot,-1,27,79.0,24.77319587628866,673.65,,,,
2025-12-30,32,SPO00032,daily_snapshot,0,27,79.0,24.77319587628866,673.65,,,,
2025-12-31,32,SPO00032,daily_snapshot,0,27,79.0,24.77319587628866,673.65,,,,
2026-01-01,32,SPO00032,daily_snapshot,-2,25,79.0,22.938144329896907,623.75,,,,
2026-01-02,32,SPO00032,daily_snapshot,0,25,79.0,22.938144329896907,623.75,,,,
2026-01-03,32,SPO00032,daily_snapshot,0,25,79.0,22.938144329896907,623.75,,,,
2026-01-04,32,SPO00032,daily_snapshot,0,25,79.0,22.938144329896907,623.75,,,,
2026-01-05,32,SPO00032,daily_snapshot,-1,24,79.0,22.02061855670103,598.8,,,,
2026-01-06,32,SPO00032,daily_snapshot,0,24,79.0,22.02061855670103,598.8,,,,
2026-01-07,32,SPO00032,daily_snapshot,0,24,79.0,22.02061855670103,598.8,,,,
2026-01-08,32,SPO00032,daily_snapshot,-1,23,79.0,21.103092783505154,573.85,,,,
2026-01-09,32,SPO00032,restock,69,92,,,,Global Supplies Inc,24.95,,
2026-01-09,32,SPO00032,daily_snapshot,0,92,79.0,84.41237113402062,2295.4,,,,
2026-01-10,32,SPO00032,daily_snapshot,0,92,79.0,84.41237113402062,2295.4,,,,
2026-01-11,32,SPO00032,daily_snapshot,-6,86,79.0,78.90721649484536,2145.7,,,,
2026-01-12,32,SPO00032,daily_snapshot,-4,82,79.0,75.23711340206185,2045.8999999999999,,,,
2026-01-13,32,SPO00032,daily_snapshot,0,82,79.0,75.23711340206185,2045.8999999999999,,,,
2026-01-14,32,SPO00032,daily_snapshot,-5,77,79.0,70.64948453608247,1921.1499999999999,,,,
2026-01-15,32,SPO00032,daily_snapshot,-5,72,79.0,66.0618556701031,1796.3999999999999,,,,
2026-01-16,32,SPO00032,daily_snapshot,0,72,79.0,66.0618556701031,1796.3999999999999,,,,
2026-01-17,32,SPO00032,daily_snapshot,-1,71,79.0,65.14432989690722,1771.45,,,,
2026-01-18,32,SPO00032,daily_snapshot,0,71,79.0,65.14432989690722,1771.45,,,,
2026-01-19,32,SPO00032,daily_snapshot,0,71,79.0,65.14432989690722,1771.45,,,,
